SK_ID_CURR,TARGET
100001,0.01657038740813732
100005,0.09715577214956284
100013,0.010398059152066708
100028,0.03712349385023117
100038,0.11519843339920044
100042,0.032860442996025085
100057,0.01313252653926611
100065,0.023595817387104034
100066,0.004299145191907883
100067,0.033888835459947586
100074,0.06486189365386963
100090,0.04504096880555153
100091,0.1726478934288025
100092,0.0743408128619194
100106,0.07305306196212769
100107,0.1567450761795044
100109,0.04647698253393173
100117,0.020275935530662537
100128,0.05372588708996773
100141,0.023363817483186722
100150,0.011240330524742603
100168,0.007974512875080109
100169,0.03283980116248131
100170,0.06094725802540779
100171,0.05120432376861572
100172,0.09695811569690704
100184,0.08280844241380692
100187,0.03540144860744476
100212,0.046815913170576096
100222,0.049182094633579254
100223,0.01466438453644514
100232,0.009240684099495411
100241,0.2028828114271164
100245,0.013961656019091606
100253,0.017206108197569847
100256,0.044302474707365036
100271,0.004802540875971317
100278,0.2876613438129425
100280,0.0054476005025208
100306,0.1856689751148224
100311,0.1456085741519928
100312,0.025425419211387634
100330,0.09372089058160782
100331,0.03132801130414009
100352,0.07142554223537445
100358,0.09874152392148972
100367,0.02442932315170765
100382,0.11316721886396408
100384,0.06881195306777954
100385,0.06760480254888535
100386,0.04135018214583397
100399,0.02107856795191765
100404,0.09114298969507217
100416,0.007749110460281372
100422,0.05348209664225578
100426,0.021286511793732643
100438,0.02526429295539856
100444,0.11971494555473328
100445,0.2072623372077942
100446,0.06061575934290886
100447,0.011448822915554047
100450,0.03525611758232117
100466,0.012429848313331604
100483,0.01789316162467003
100484,0.02443447709083557
100494,0.05168896168470383
100510,0.14643330872058868
100512,0.019283583387732506
100517,0.02838054485619068
100548,0.02131650410592556
100551,0.03708195313811302
100552,0.03784365952014923
100553,0.031143097206950188
100561,0.06629295647144318
100568,0.3902148902416229
100569,0.029286550357937813
100591,0.04159378260374069
100592,0.01811547391116619
100602,0.06596827507019043
100607,0.05432333052158356
100613,0.0594094842672348
100617,0.07596222311258316
100618,0.05850823223590851
100622,0.025286301970481873
100625,0.15034860372543335
100677,0.17803189158439636
100699,0.02931434102356434
100702,0.29425811767578125
100711,0.07351988554000854
100729,0.07415153831243515
100740,0.2742389440536499
100744,0.1777961254119873
100745,0.02628168836236
100747,0.09423509240150452
100751,0.26986178755760193
100752,0.01914791204035282
100753,0.19611383974552155
100754,0.1711042821407318
100760,0.024974234402179718
100762,0.05334914103150368
100763,0.042801860719919205
100765,0.011480014771223068
100770,0.05957141891121864
100772,0.01138561125844717
100777,0.02909710258245468
100791,0.01976308412849903
100792,0.007435076870024204
100797,0.020470652729272842
100823,0.025924354791641235
100826,0.017146620899438858
100830,0.034863706678152084
100836,0.29117539525032043
100872,0.0837707594037056
100910,0.041004475206136703
100913,0.1503007560968399
100918,0.021536700427532196
100931,0.015029465779662132
100952,0.029250800609588623
100953,0.038573864847421646
100965,0.1702715903520584
100970,0.03157900646328926
100982,0.11735996603965759
100983,0.32057660818099976
100984,0.031799688935279846
100987,0.0307716503739357
100997,0.03759529069066048
100998,0.1532604694366455
101002,0.044403064996004105
101005,0.19467473030090332
101008,0.276903361082077
101020,0.04147535189986229
101021,0.026661550626158714
101024,0.0309608094394207
101025,0.1358315795660019
101026,0.027388177812099457
101031,0.013220332562923431
101041,0.01629319041967392
101051,0.010753743350505829
101055,0.06784464418888092
101056,0.17769001424312592
101057,0.03307448700070381
101064,0.01735333912074566
101079,0.058183714747428894
101087,0.012211422435939312
101090,0.01583547331392765
101092,0.10005317628383636
101097,0.1286824345588684
101099,0.013453856110572815
101107,0.07935721427202225
101118,0.05751768872141838
101125,0.07006499171257019
101126,0.018541717901825905
101128,0.01074548251926899
101136,0.05493205413222313
101140,0.14991772174835205
101149,0.1843695193529129
101160,0.09167896956205368
101169,0.12409871071577072
101181,0.018702084198594093
101186,0.014360727742314339
101190,0.08252996951341629
101193,0.06747524440288544
101194,0.13420133292675018
101198,0.2648879289627075
101200,0.019423671066761017
101204,0.02306814305484295
101211,0.04522886872291565
101213,0.06654293090105057
101223,0.038300760090351105
101225,0.07422871887683868
101237,0.10099314153194427
101243,0.08706934005022049
101244,0.14820601046085358
101258,0.031698502600193024
101259,0.18722335994243622
101268,0.11753620952367783
101269,0.016126206144690514
101271,0.08541527390480042
101279,0.04966086149215698
101281,0.11159314215183258
101287,0.062301501631736755
101292,0.05330424755811691
101294,0.024575751274824142
101296,0.07472304999828339
101297,0.016677672043442726
101299,0.015566590242087841
101301,0.03879687562584877
101305,0.06229478493332863
101308,0.13637693226337433
101318,0.01616824045777321
101327,0.25528648495674133
101329,0.008960051462054253
101332,0.034487225115299225
101337,0.06928709149360657
101343,0.021995393559336662
101345,0.01598265953361988
101346,0.015230652876198292
101353,0.012750078924000263
101354,0.0899849534034729
101355,0.1949394941329956
101356,0.0188886895775795
101362,0.06385959684848785
101363,0.31200873851776123
101365,0.021856149658560753
101366,0.122634656727314
101367,0.1816190779209137
101368,0.01654360070824623
101374,0.09661176055669785
101380,0.015369974076747894
101383,0.02907927893102169
101398,0.03932155668735504
101399,0.29495683312416077
101401,0.23078817129135132
101412,0.04406234249472618
101426,0.06370066851377487
101427,0.3066474199295044
101428,0.19863642752170563
101429,0.2229955643415451
101434,0.0689803957939148
101440,0.08263863623142242
101448,0.08573444932699203
101449,0.034495413303375244
101465,0.022073063999414444
101467,0.017453070729970932
101472,0.05614772066473961
101478,0.09799791872501373
101497,0.03849390894174576
101504,0.09444531798362732
101547,0.02020266465842724
101548,0.11344841122627258
101555,0.10699064284563065
101570,0.02370767667889595
101572,0.05036807060241699
101578,0.030755819752812386
101580,0.1894596964120865
101588,0.12175684422254562
101602,0.02250070869922638
101610,0.108298659324646
101614,0.05452578142285347
101616,0.025005146861076355
101643,0.09554993361234665
101644,0.027294326573610306
101649,0.025696488097310066
101650,0.0839877724647522
101665,0.02465183287858963
101667,0.1081685945391655
101669,0.02128216065466404
101674,0.04216127470135689
101675,0.031246371567249298
101678,0.08899912983179092
101682,0.057572342455387115
101686,0.035630159080028534
101697,0.172764390707016
101700,0.36518827080726624
101711,0.023528464138507843
101714,0.07802727818489075
101715,0.26299259066581726
101728,0.04175641015172005
101732,0.06313924491405487
101757,0.13565577566623688
101758,0.03933514282107353
101759,0.10799026489257812
101762,0.013099787756800652
101764,0.05034170672297478
101780,0.34291356801986694
101784,0.009806584566831589
101789,0.014449977315962315
101816,0.08869165927171707
101819,0.05851931497454643
101827,0.01599559374153614
101863,0.08680472522974014
101867,0.05740997567772865
101870,0.026026582345366478
101873,0.19157633185386658
101878,0.09631205350160599
101879,0.03915011137723923
101880,0.015758506953716278
101887,0.022872941568493843
101897,0.0214869175106287
101901,0.07249659299850464
101903,0.23709791898727417
101920,0.008780287578701973
101921,0.0394960381090641
101922,0.0648982897400856
101961,0.14335088431835175
101962,0.014057300984859467
101971,0.0512559674680233
101976,0.3305569589138031
102002,0.15245385468006134
102005,0.028356503695249557
102007,0.3129500448703766
102017,0.019031887874007225
102019,0.2854216396808624
102029,0.010687150992453098
102051,0.17507730424404144
102052,0.007665283977985382
102054,0.017089370638132095
102062,0.046031128615140915
102067,0.16862502694129944
102068,0.08064664900302887
102070,0.030174240469932556
102090,0.060254815965890884
102092,0.03150789812207222
102099,0.08624381572008133
102100,0.027494465932250023
102112,0.07852297276258469
102113,0.025361863896250725
102122,0.11215796321630478
102123,0.0509890578687191
102125,0.05191166698932648
102126,0.1431451439857483
102146,0.04228866845369339
102147,0.09759466350078583
102151,0.026769710704684258
102158,0.1408645063638687
102159,0.024533236399292946
102162,0.05845005065202713
102165,0.020995842292904854
102166,0.026240725070238113
102174,0.024283094331622124
102193,0.19694119691848755
102198,0.032913774251937866
102205,0.06808628886938095
102206,0.014637118205428123
102218,0.024340294301509857
102221,0.023042256012558937
102230,0.049897026270627975
102238,0.06511243432760239
102248,0.03735892474651337
102252,0.23758001625537872
102259,0.09374148398637772
102262,0.12260527908802032
102273,0.04721365496516228
