SK_ID_CURR,TARGET
100001,0.025768332183361053
100005,0.06735236942768097
100013,0.015385005623102188
100028,0.041777145117521286
100038,0.11762938648462296
100042,0.041935984045267105
100057,0.010496903210878372
100065,0.021066153421998024
100066,0.01000822614878416
100067,0.06423192471265793
100074,0.055811669677495956
100090,0.04124120622873306
100091,0.1612711250782013
100092,0.046284426003694534
100106,0.039439812302589417
100107,0.14558470249176025
100109,0.04780519753694534
100117,0.018087321892380714
100128,0.0740407332777977
100141,0.02753782458603382
100150,0.015714960172772408
100168,0.006337996572256088
100169,0.03981981799006462
100170,0.12703096866607666
100171,0.047437455505132675
100172,0.07717706263065338
100184,0.07373451441526413
100187,0.03104897402226925
100212,0.037828776985406876
100222,0.03522211313247681
100223,0.021282147616147995
100232,0.009262139908969402
100241,0.1816052347421646
100245,0.02370278723537922
100253,0.015965554863214493
100256,0.05627928301692009
100271,0.0076761143282055855
100278,0.33647724986076355
100280,0.010368876159191132
100306,0.11681187152862549
100311,0.0689123347401619
100312,0.024846302345395088
100330,0.09097514301538467
100331,0.021455563604831696
100352,0.07213038206100464
100358,0.09518618136644363
100367,0.03055574558675289
100382,0.09244564920663834
100384,0.07459541410207748
100385,0.072640061378479
100386,0.016703497618436813
100399,0.025825727730989456
100404,0.02076794020831585
100416,0.012900772504508495
100422,0.02244913950562477
100426,0.03375019133090973
100438,0.033282142132520676
100444,0.14740949869155884
100445,0.10215805470943451
100446,0.07022930681705475
100447,0.022548357024788857
100450,0.08788195997476578
100466,0.014270131476223469
100483,0.025770990177989006
100484,0.022493094205856323
100494,0.04542145878076553
100510,0.1502368152141571
100512,0.015505139715969563
100517,0.04174554720520973
100548,0.017201818525791168
100551,0.04535020515322685
100552,0.04749777913093567
100553,0.0193011574447155
100561,0.10764208436012268
100568,0.323819637298584
100569,0.010611316189169884
100591,0.06779264658689499
100592,0.03621825575828552
100602,0.04246300086379051
100607,0.07355985045433044
100613,0.04803011193871498
100617,0.08757857978343964
100618,0.10467515140771866
100622,0.036673422902822495
100625,0.12127018719911575
100677,0.08749323338270187
100699,0.03161070868372917
100702,0.30554017424583435
100711,0.027306294068694115
100729,0.06709113717079163
100740,0.21053430438041687
100744,0.13457687199115753
100745,0.027989691123366356
100747,0.030495023354887962
100751,0.4282851219177246
100752,0.04360397905111313
100753,0.1794082224369049
100754,0.28634199500083923
100760,0.02721094898879528
100762,0.1024370864033699
100763,0.031492020934820175
100765,0.016989506781101227
100770,0.0580843947827816
100772,0.013546853326261044
100777,0.018325431272387505
100791,0.014687643386423588
100792,0.004989887122064829
100797,0.01917499303817749
